age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
57,194,166,1,0,3501,3
22,183,164,1,0,3744,3
39,121,196,1,0,2149,2
30,167,161,1,0,2368,6
20,209,162,1,0,3128,3
56,165,182,1,0,2283,3
58,107,150,1,0,4582,4
39,66,191,1,0,3310,2
63,205,153,1,0,4921,5
15,86,193,1,0,2479,2
17,151,166,1,0,3233,6
60,54,162,1,0,3411,5
24,86,197,1,0,3138,3
40,133,171,1,0,3391,4
36,199,199,1,0,2246,2
56,87,202,1,0,3906,3
40,100,152,1,0,2062,2
60,211,173,1,0,3291,3
23,237,165,1,0,4824,3
30,84,165,1,0,3773,4
15,67,163,1,0,2072,2
58,216,179,1,0,4687,3
36,73,184,1,0,4764,5
53,56,195,1,0,4330,4
68,154,194,1,0,4491,3
44,54,186,1,0,2381,3
15,216,151,1,0,4097,3
55,227,207,1,0,3834,5
25,213,163,1,0,4458,5
28,152,181,1,0,2052,6
29,62,193,1,0,4511,5
20,187,167,1,0,3859,2
51,175,209,1,0,4769,4
53,245,154,1,0,3990,5
54,195,172,1,0,4755,2
63,182,208,1,0,2677,3
68,150,152,1,0,2838,3
21,78,174,1,0,3742,6
48,83,194,1,0,2884,5
43,102,201,1,0,3308,3
50,170,164,1,0,3124,3
51,247,194,1,0,3224,5
50,170,166,1,0,3135,5
69,89,176,1,0,2697,4
50,155,205,1,0,3606,3
22,227,171,1,0,2910,6
42,115,166,1,0,3612,5
47,140,191,1,0,2808,5
21,92,204,1,0,3723,5
18,240,175,1,0,4399,6
52,229,163,1,0,3488,3
48,129,177,1,0,2689,3
64,77,175,1,0,1984,3
46,109,174,1,0,2390,4
39,63,196,1,0,3910,6
25,95,153,1,0,3438,4
48,201,178,1,0,4369,5
22,175,156,1,0,4227,6
67,180,197,1,0,3149,3
28,233,162,1,0,2563,5
26,160,188,1,0,4045,5
62,158,152,1,0,2857,5
42,205,167,1,0,2811,2
18,216,190,1,0,3160,6
42,202,150,1,0,2158,5
36,137,194,1,0,4364,5
30,181,205,1,0,4393,5
51,62,192,1,0,4153,5
68,172,194,1,0,3791,2
48,65,179,1,0,4865,3
51,97,203,1,0,3164,3
44,81,157,1,0,2216,2
