age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
31,234,159,1,1,2064,1
16,230,194,1,1,2437,1
62,119,181,1,1,1704,1
61,219,200,1,1,1754,3
39,233,170,1,1,2316,1
37,69,196,1,1,2282,2
63,62,188,1,1,2486,1
51,54,169,1,1,1778,2
25,130,210,1,1,2143,1
67,148,201,1,1,1752,3
58,210,167,1,1,1822,1
33,63,191,1,1,1823,2
61,60,152,1,1,2358,2
23,123,180,1,1,2517,2
30,151,194,1,1,1750,1
58,68,183,1,1,1836,1
15,237,167,1,1,2595,3
52,81,174,1,1,1732,2
65,161,181,1,1,2293,2
66,131,175,1,1,1638,2
65,237,208,1,1,2195,3
64,237,181,1,1,2097,2
64,244,208,1,1,2061,1
21,225,188,1,1,2412,2
28,209,208,1,1,2000,3
50,135,175,1,1,1725,1
16,132,203,1,1,2595,1
30,128,206,1,1,1642,3
29,225,170,1,1,2490,1
23,240,169,1,1,2349,1
66,122,154,1,1,2172,1
70,178,156,1,1,2513,3
42,106,199,1,1,2534,1
46,90,193,1,1,2585,1
66,166,174,1,1,1944,2
51,224,178,1,1,2363,2
66,241,192,1,1,1659,1
28,248,161,1,1,1986,1
62,168,160,1,1,2250,3
35,70,203,1,1,2536,2
65,159,195,1,1,2359,3
54,220,187,1,1,1910,2
18,75,203,1,1,1764,3
64,57,153,1,1,2308,1
49,63,156,1,1,2266,1
53,160,171,1,1,2009,1
69,127,206,1,1,2061,3
32,145,185,1,1,1892,1
26,223,209,1,1,1852,3
55,206,160,1,1,1632,3
66,122,152,1,1,1757,2
40,209,173,1,1,2308,1
21,208,203,1,1,1784,2
44,173,163,1,1,2309,3
50,122,163,1,1,1978,3
60,85,181,1,1,2534,1
50,183,164,1,1,1764,3
62,181,184,1,1,2016,3
42,109,199,1,1,2042,2
39,135,176,1,1,1844,2
68,173,169,1,1,2499,1
56,73,182,1,1,1834,1
19,158,157,1,1,1736,1
47,146,171,1,1,2274,3
66,57,186,1,1,1908,3
41,173,156,1,1,2289,1
30,148,204,1,1,1941,2
30,235,197,1,1,1676,2
26,112,171,1,1,1873,1
40,228,193,1,1,2189,3
33,118,200,1,1,2103,3
40,84,177,1,1,1945,3
