age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
68,233,184,1,0,4092,6
36,54,181,1,0,3043,5
36,104,184,1,0,3304,4
65,64,168,1,0,3833,4
22,75,167,1,0,2542,2
55,54,153,1,0,3984,3
23,65,207,1,0,3892,6
33,189,181,1,0,3751,2
58,157,152,1,0,2637,3
68,136,164,1,0,2827,2
39,249,179,1,0,4025,6
53,202,206,1,0,2847,3
57,133,172,1,0,3881,2
70,243,202,1,0,4210,5
58,97,200,1,0,2284,5
56,86,152,1,0,2684,5
24,75,204,1,0,3512,3
52,148,195,1,0,3541,5
15,181,161,1,0,3687,3
57,184,170,1,0,2912,6
63,109,183,1,0,3844,3
51,109,188,1,0,2529,2
63,90,177,1,0,4208,4
39,86,200,1,0,3609,6
17,217,153,1,0,2668,4
54,190,191,1,0,4181,2
57,59,204,1,0,2988,2
68,200,196,1,0,2425,6
22,88,171,1,0,4697,5
51,190,164,1,0,4209,5
64,115,203,1,0,2480,3
30,107,187,1,0,2028,6
62,61,207,1,0,2188,2
51,153,173,1,0,3675,3
46,239,153,1,0,3849,6
22,250,195,1,0,4914,6
69,119,208,1,0,4929,2
46,93,204,1,0,4681,4
67,233,170,1,0,4568,3
33,223,175,1,0,3020,2
35,191,155,1,0,3243,5
69,126,171,1,0,3313,2
39,231,158,1,0,3660,5
52,170,158,1,0,3895,6
40,197,171,1,0,2336,3
40,157,167,1,0,2134,5
48,141,180,1,0,4419,4
29,155,165,1,0,2155,6
23,104,183,1,0,2486,4
70,143,202,1,0,2897,2
31,184,173,1,0,4363,2
49,110,180,1,0,3755,2
33,198,209,1,0,2323,5
36,160,209,1,0,4566,2
66,209,187,1,0,2748,2
17,105,177,1,0,2259,6
43,127,175,1,0,2303,5
18,99,197,1,0,2832,6
21,164,151,1,0,3051,3
55,239,186,1,0,4164,2
34,190,203,1,0,4841,4
56,66,171,1,0,2548,2
22,149,155,1,0,4286,6
63,101,179,1,0,3029,2
23,152,158,1,0,2437,4
64,107,163,1,0,2330,6
34,230,193,1,0,3055,2
61,146,168,1,0,2056,6
47,194,168,1,0,2807,6
21,85,206,1,0,3299,2
62,182,166,1,0,4319,2
33,238,179,1,0,3665,2
