age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
42,167,210,1,1,2232,2
28,52,163,1,1,2368,1
70,75,175,1,1,1707,2
35,204,188,1,1,1807,2
36,183,169,1,1,2450,3
52,69,151,1,1,1960,2
20,215,172,1,1,1733,1
50,232,173,1,1,1925,1
50,215,204,1,1,2586,1
29,133,205,1,1,2502,1
26,180,164,1,1,2026,2
49,85,177,1,1,1814,3
42,60,187,1,1,1680,1
16,86,196,1,1,2280,1
25,123,191,1,1,1803,1
27,180,164,1,1,1834,1
66,113,182,1,1,2153,2
39,135,165,1,1,2309,1
70,166,182,1,1,2509,1
55,205,198,1,1,2499,3
39,231,183,1,1,2444,3
25,105,154,1,1,2440,1
24,72,204,1,1,1979,2
23,50,179,1,1,2187,1
51,74,174,1,1,2065,2
16,204,198,1,1,2423,3
44,214,161,1,1,2259,1
49,98,154,1,1,1771,1
64,89,177,1,1,2208,3
30,214,201,1,1,2282,1
27,119,204,1,1,2481,2
49,85,208,1,1,1794,2
34,220,163,1,1,2063,2
34,75,192,1,1,2168,1
28,129,157,1,1,2534,2
59,224,206,1,1,1637,2
49,65,168,1,1,2469,3
35,250,158,1,1,2251,1
49,235,155,1,1,1991,3
24,233,188,1,1,2211,2
19,198,182,1,1,1903,1
29,86,203,1,1,2447,3
34,241,161,1,1,1972,3
62,240,169,1,1,1811,3
65,147,172,1,1,1637,2
34,175,169,1,1,2238,1
16,134,163,1,1,1910,1
18,64,191,1,1,2563,1
24,210,210,1,1,1683,2
64,157,185,1,1,1933,3
70,247,151,1,1,2208,3
47,245,163,1,1,2372,2
31,152,170,1,1,1907,1
63,64,162,1,1,1734,2
38,231,185,1,1,2191,3
52,220,184,1,1,1853,1
29,170,204,1,1,2337,3
67,221,175,1,1,1940,1
65,104,175,1,1,1891,2
43,102,200,1,1,1687,1
66,73,160,1,1,1645,1
70,206,204,1,1,1921,1
21,51,186,1,1,2424,2
69,108,206,1,1,1893,3
41,68,157,1,1,2600,3
43,88,189,1,1,1988,1
70,76,187,1,1,2400,3
43,144,199,1,1,2342,2
31,197,189,1,1,1755,2
55,193,203,1,1,1611,2
26,85,164,1,1,1710,1
26,122,198,1,1,1641,3
