age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
55,232,202,0,0,2214,1
25,236,210,0,0,2335,3
36,216,162,0,0,2575,3
44,51,189,0,0,2048,2
64,207,156,0,0,2136,3
29,178,191,0,0,2245,1
37,158,168,0,0,1825,3
33,102,208,0,0,2287,3
70,135,150,0,0,2567,3
23,193,151,0,0,1981,3
15,179,158,0,0,2525,2
62,229,179,0,0,2462,2
19,141,180,0,0,2263,3
45,244,179,0,0,2345,3
32,80,202,0,0,2177,3
17,211,191,0,0,2318,2
65,130,157,0,0,2238,2
66,71,151,0,0,2257,3
29,210,198,0,0,2490,3
51,225,190,0,0,2207,3
32,131,155,0,0,2095,1
41,99,157,0,0,1898,1
57,180,188,0,0,2355,3
44,133,190,0,0,1984,1
52,122,166,0,0,2548,2
50,201,204,0,0,1825,2
17,172,191,0,0,2265,1
38,238,155,0,0,1870,1
69,65,152,0,0,1999,1
63,162,209,0,0,1764,2
35,57,152,0,0,2447,3
61,77,174,0,0,2263,2
53,208,195,0,0,1954,1
24,115,156,0,0,2179,1
39,101,196,0,0,1910,2
39,216,204,0,0,2335,2
57,222,161,0,0,2036,2
35,93,192,0,0,2203,1
48,178,184,0,0,1777,2
52,246,158,0,0,2376,3
25,203,190,0,0,2074,3
39,181,197,0,0,2577,1
21,198,152,0,0,2064,1
32,194,168,0,0,2565,2
47,159,160,0,0,2465,2
57,220,194,0,0,2368,3
52,246,186,0,0,1908,3
47,239,166,0,0,2193,1
45,96,152,0,0,2315,1
49,102,150,0,0,2483,2
24,127,175,0,0,1885,1
51,121,157,0,0,2169,3
66,111,199,0,0,2440,3
16,181,204,0,0,1829,2
16,244,183,0,0,2121,1
31,120,162,0,0,2584,3
67,57,161,0,0,2116,3
36,70,181,0,0,2346,2
62,71,191,0,0,2036,1
68,74,177,0,0,2344,1
52,164,187,0,0,2032,3
57,170,175,0,0,2116,3
64,244,205,0,0,2545,1
55,124,170,0,0,2395,3
17,130,200,0,0,2390,2
35,166,155,0,0,1780,3
18,118,158,0,0,1764,2
30,212,179,0,0,2033,3
48,97,206,0,0,2547,2
45,121,158,0,0,2320,2
18,85,150,0,0,2574,1
61,80,187,0,0,1769,2
