age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
68,74,202,0,0,2275,3
41,64,157,0,0,2526,1
49,172,161,0,0,2344,3
67,166,160,0,0,2339,2
61,146,152,0,0,2441,3
27,57,191,0,0,1996,3
19,221,205,0,0,2568,1
70,66,156,0,0,2381,2
25,127,208,0,0,1907,2
58,154,180,0,0,1911,1
45,103,185,0,0,1886,3
35,242,203,0,0,2475,1
50,111,177,0,0,2044,2
33,135,189,0,0,2270,1
30,134,174,0,0,1982,3
24,66,168,0,0,1831,1
17,78,165,0,0,2194,2
25,124,177,0,0,2083,2
22,177,192,0,0,1865,1
61,88,184,0,0,2250,1
29,117,154,0,0,1897,3
23,152,199,0,0,2392,1
31,120,174,0,0,1865,1
58,53,170,0,0,2012,2
30,162,166,0,0,2183,1
47,188,171,0,0,2245,2
52,198,158,0,0,2362,2
25,208,202,0,0,2521,3
61,136,164,0,0,2552,3
19,134,174,0,0,2258,2
68,69,199,0,0,1950,1
47,216,210,0,0,1875,3
64,221,195,0,0,2158,3
42,246,150,0,0,1994,2
64,70,175,0,0,2028,2
46,61,192,0,0,1904,2
21,154,166,0,0,2272,2
47,84,177,0,0,1790,3
47,95,196,0,0,2198,3
51,198,161,0,0,2533,3
21,195,185,0,0,1918,3
56,105,188,0,0,1876,1
54,59,172,0,0,2327,3
57,137,190,0,0,1823,1
19,63,153,0,0,2403,2
15,188,163,0,0,2580,1
60,124,205,0,0,2135,1
51,110,199,0,0,2081,1
20,175,209,0,0,1911,2
64,134,209,0,0,2289,1
58,144,187,0,0,2217,3
34,184,155,0,0,1931,1
25,202,207,0,0,2164,2
66,203,192,0,0,1842,2
26,50,151,0,0,1976,2
53,124,170,0,0,1788,3
37,222,152,0,0,1938,2
31,66,194,0,0,1987,1
66,155,209,0,0,2171,1
15,199,210,0,0,2310,3
43,171,198,0,0,2469,2
35,197,178,0,0,2122,1
59,117,162,0,0,1830,2
70,223,180,0,0,2024,1
64,222,183,0,0,2195,1
43,160,180,0,0,2268,1
44,147,193,0,0,2222,3
22,158,164,0,0,1881,3
43,148,180,0,0,2577,3
56,217,187,0,0,2304,3
69,132,208,0,0,2467,2
35,59,210,0,0,2589,3
