age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
65,139,209,0,1,3912,5
41,112,203,0,1,2245,6
60,219,158,0,1,2935,2
21,226,179,0,1,3871,2
62,228,164,0,1,2358,2
39,154,202,0,1,3907,6
27,242,162,0,1,3590,2
32,177,199,0,1,2535,2
34,83,201,0,1,3101,3
60,155,157,0,1,3591,4
34,67,159,0,1,4094,3
59,161,150,0,1,2442,6
31,107,166,0,1,2503,2
28,65,195,0,1,2184,2
19,198,159,0,1,4085,5
68,134,165,0,1,2428,3
35,249,174,0,1,2175,5
33,177,180,0,1,3474,5
52,220,173,0,1,1928,6
39,172,184,0,1,4060,6
67,188,169,0,1,4043,3
60,83,164,0,1,3947,3
33,70,164,0,1,3716,3
46,137,188,0,1,2043,4
17,236,168,0,1,3524,6
31,88,153,0,1,2157,2
68,202,151,0,1,2939,5
58,239,191,0,1,3339,5
44,56,209,0,1,2865,6
61,79,207,0,1,2824,5
15,190,197,0,1,3851,2
36,91,175,0,1,3565,5
52,71,194,0,1,3813,5
48,230,191,0,1,2482,2
57,212,204,0,1,3034,6
25,204,161,0,1,4093,5
62,186,161,0,1,3249,4
63,153,177,0,1,3488,2
67,125,171,0,1,2411,3
42,240,172,0,1,2974,6
28,84,168,0,1,3998,4
44,230,179,0,1,2546,6
34,196,194,0,1,2511,6
44,107,184,0,1,3899,6
27,122,197,0,1,4014,4
53,217,205,0,1,3405,3
51,80,187,0,1,2281,5
36,153,173,0,1,2641,6
39,191,151,0,1,2409,3
37,238,177,0,1,3731,4
41,222,169,0,1,1961,6
20,232,192,0,1,2913,4
59,198,173,0,1,3039,5
54,70,195,0,1,3871,5
52,190,192,0,1,3075,6
40,185,184,0,1,4148,4
33,246,199,0,1,3012,5
39,67,189,0,1,3636,5
23,115,154,0,1,4079,5
24,110,191,0,1,3597,4
30,62,201,0,1,3538,6
33,125,159,0,1,2241,6
48,183,205,0,1,3612,3
46,95,200,0,1,3715,6
70,80,194,0,1,3242,3
49,89,197,0,1,3089,2
50,233,196,0,1,3262,6
45,56,178,0,1,3190,6
33,125,166,0,1,2718,5
24,121,155,0,1,3575,6
21,180,150,0,1,2174,6
17,132,195,0,1,1925,5
